Date,VFV,XIU,ZAG
2016-01-12,43.08174514770508,13.951934814453125,11.859429359436035
2016-01-13,42.28264617919922,13.708237648010254,11.866859436035156
2016-01-14,42.98514938354492,13.913858413696289,11.874287605285645
2016-01-15,42.53731155395508,13.593997955322266,11.889141082763672
2016-01-18,42.352901458740234,13.479765892028809,11.889141082763672
2016-01-19,42.67781066894531,13.548309326171875,11.866859436035156
2016-01-20,41.99285888671875,13.312220573425293,11.889141082763672
2016-01-21,41.606475830078125,13.548309326171875,11.822304725646973
2016-01-22,42.05431365966797,13.967169761657715,11.792601585388184
2016-01-25,41.7645378112793,13.685388565063477,11.807449340820312
2016-01-26,41.7645378112793,13.898625373840332,11.792563438415527
2016-01-27,41.36058807373047,13.959550857543945,11.792563438415527
2016-01-28,41.47474670410156,14.233719825744629,11.807448387145996
2016-01-29,42.335330963134766,14.408878326416016,11.829787254333496
2016-02-01,42.10700988769531,14.3098726272583,11.822340965270996
2016-02-02,41.63282775878906,14.04332447052002,11.889338493347168
2016-02-03,41.05324172973633,14.203250885009766,11.859564781188965
2016-02-04,41.09714126586914,14.439337730407715,11.867008209228516
2016-02-05,40.70199203491211,14.439337730407715,11.896788597106934
2016-02-08,40.2541389465332,14.188024520874023,11.941457748413086
2016-02-09,40.0872802734375,13.891011238098145,11.919123649597168
2016-02-10,40.28046798706055,13.769164085388184,11.941457748413086
2016-02-11,39.81505584716797,13.647309303283691,11.971232414245605
2016-02-12,40.30682373046875,14.012864112854004,11.896788597106934
2016-02-16,41.09714126586914,14.210872650146484,11.859564781188965
2016-02-17,41.263999938964844,14.55357837677002,11.85212516784668
2016-02-18,41.184959411621094,14.62211799621582,11.904233932495117
2016-02-19,41.22887420654297,14.485033988952637,11.896788597106934
2016-02-22,41.64159393310547,14.50788402557373,11.911675453186035
2016-02-23,41.369384765625,14.431729316711426,11.8818998336792
2016-02-24,41.281558990478516,14.363179206848145,11.874433517456055
2016-02-25,41.27277755737305,14.401263236999512,11.889359474182129
2016-02-26,41.158607482910156,14.44696044921875,11.859508514404297
2016-02-29,40.86003112792969,14.469802856445312,11.866974830627441
2016-03-01,41.45718765258789,14.652579307556152,11.807265281677246
2016-03-02,41.71185302734375,14.675430297851562,11.807265281677246
2016-03-03,41.75575637817383,14.766812324523926,11.837117195129395
2016-03-04,41.66793441772461,14.858203887939453,11.837117195129395
2016-03-07,41.5010986328125,15.048600196838379,11.807265281677246
2016-03-08,41.54500198364258,15.025747299194336,11.874433517456055
2016-03-09,41.176177978515625,15.124754905700684,11.844581604003906
2016-03-10,41.49230194091797,15.109521865844727,11.822190284729004
2016-03-11,41.86991500854492,15.2922945022583,11.807265281677246
2016-03-14,41.93138122558594,15.246607780456543,11.814726829528809
2016-03-15,42.133358001708984,15.185681343078613,11.844581604003906
2016-03-16,41.63282775878906,15.139981269836426,11.859508514404297
2016-03-17,41.48352813720703,15.284680366516113,11.874433517456055
